,custom_distance,artist,song_name,preview,type,id
1553,0.48319862017828624,John Coltrane,Blue Train - Remastered 2003,,jazz,6ZgaUtMlUzUf7SqbUUnfbu
1554,0.48313528917746235,Eason Chan,十年,,,25pWemriUQVrZ3yIiS2IBf
1555,0.4831043646249101,Sandro,Porque Yo Te Amo,,,4c1njLePXF6bmo5usheY9A
1556,0.4831028319992252,Westlife,Hello My Love - Acoustic,,pop,5z5PPExERHAlGt2o6CVEDP
1557,0.48308808669045833,Brenda Lee,Emotions,,,60jQTAr2OkFcV4SWSRz3st
1558,0.48308168220532255,Hozier,Work Song,,,4Vc3bzFxXdrABa2DxgyCMT
1559,0.4830592915048266,Jaymes Young,Moondust - EP Version,,,4kzyhn8i6Hf8daEBqNPfCy
1560,0.4830314181879703,Enrique Iglesias,Mentiroso,,,2pOkvQHdkBmIicUQNKMH8A
1561,0.4829143832154115,Jagged Edge,I Gotta Be,,,5nS5mDWAyce9gjD8crHcZX
1562,0.48289847476429454,"Lionel Richie, Diana Ross","Endless Love - From ""The Endless Love"" Soundtrack",,,0FGxAEMIE5GhyFqFMHRWaO
1563,0.4828846100564583,Aretha Franklin,Son of a Preacher Man,,,4uCbetXW9LStYPUjCpBVp9
1564,0.48285276319069553,The Righteous Brothers,You've Lost That Lovin' Feelin' - Single Version,,,6AeyHqzNHJthYJbn0tvJ4b
1565,0.48284492081571795,Francesco De Gregori,Generale,,,6hwawJtSqgzNfYfLfqTv2p
1566,0.4828124540321526,Leonard Cohen,"So Long, Marianne",https://p.scdn.co/mp3-preview/21fca53f92d500291aeac46159763cbce789209c?cid=99f699c35c2d4667917d680d9134d27e,decades,14CsqOaDkOkrZ49UJLtuOJ
1567,0.4827618000107156,"Ben Cocks, Nikisha Reyes-Pile",So Cold (The Good Wife Trailer),,,6eLOyOwKUJvjN0f9equFf8
1568,0.4826944597765814,Don McLean,Vincent,,chill,0VNzEY1G4GLqcNx5qaaTl6
1569,0.48266352038419913,John Denver,Rudolph the Red Nosed Reindeer,,,3vXnnXluEiB3oc62q6QckE
1570,0.4826151835117006,Journey,Open Arms,https://p.scdn.co/mp3-preview/cdba05161ad423f14cfed8dde4d602248f2454da?cid=99f699c35c2d4667917d680d9134d27e,decades,2w4EpqGasrz9qdTwocx54t
1571,0.48259335251285274,Frank Sinatra,"Theme From New York, New York - Remastered 2008",,,0K2WjMLZYr09LKwurGRYRE
1572,0.48257459752706705,The Righteous Brothers,You've Lost That Lovin' Feelin',,decades,5GMw6X6BbCDGO9gApQYRSa
1573,0.48256237316872164,Asha Bhosle,Babam Babam,,,6DnwFimVqucvxm5PSCP7GT
1574,0.4825547491643145,Niall Horan,Flicker,,,5BpmwiKR6ns1EtfCQRpNUc
1575,0.4824681331031901,Ulices Chaidez,¿Por Que Me Enamoré?,,,18J1Ke20aBiyK0nv9gnjez
1576,0.48242514931888025,Miguel Y Miguel,Sonora Y Sus Ojos Negros,,,6D8GThe4smZsFMPhUjgy7N
1577,0.482403065290707,Aubrie Sellers,Something Special,https://p.scdn.co/mp3-preview/18a4f8843503013bb9670231c580ba64e28e5706?cid=99f699c35c2d4667917d680d9134d27e,romance,1cS5zPEqTHf6bpgTKF0iN2
1578,0.48236425589702714,Marisela,Sin Él,,,1pVdFpQPRP8HSV9ZeKdBb2
1579,0.48234801359610585,Daniel Caesar,Streetcar,,,7Cu2COdH93MnuireuKNiS3
1580,0.4823334258384535,Kanye West,I'll Fly Away,,,6MgGapP3EPFm9kYUvYBTZR
1581,0.48231699928269817,Pedro Infante,Fallaste corazon,,,7mYRqhp7hhew3UlSvEkJN5
1582,0.48227347044290036,Simon & Garfunkel,America,https://p.scdn.co/mp3-preview/e7f7d38624247155c573b7f24fdd937fbd70bae0?cid=99f699c35c2d4667917d680d9134d27e,chill,6dfhF1BDGmhM69fnCb6wSC
1583,0.48224066214226924,The Magnetic Fields,All My Little Words,,,0IvBJ71GLPHCuFO9hRbWZA
1584,0.48223573412859805,Drake,Over My Dead Body,,,2Gnsof1hvZzjE1xdLRpjtf
1585,0.48222931161789856,Pentatonix,"O Come, O Come Emmanuel",,,4eKD9QhFqvwA4ilUAkQAbI
1586,0.48219797780278323,dvsn,In Between,https://p.scdn.co/mp3-preview/fb6695d61e7e1343ad65b69b6fdaf46d93ad7126?cid=99f699c35c2d4667917d680d9134d27e,romance,53BX9bScZinfUywOiZdm7z
1587,0.48217246581026735,Anne Murray,Could I Have This Dance - Remastered 1994,,,1B55mH2OWnHm8Lahr0gPQV
1588,0.48216288125400847,Eddie Vedder,Rise,,,1bhpBRCLsVg3p7BWARbaDS
1589,0.482152934818672,Eric Clapton,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",https://p.scdn.co/mp3-preview/6db51a706aa23e959e1f3ee27f26848ec81ff812?cid=99f699c35c2d4667917d680d9134d27e,chill,612VcBshQcy4mpB2utGc3H
1590,0.48214710096183166,Samuel E. Wright,"Under the Sea - From ""The Little Mermaid"" / Soundtrack Version",,,6oYkwjI1TKP9D0Y9II1GT7
1591,0.4821044215408041,Bob Dylan,Shelter from the Storm,https://p.scdn.co/mp3-preview/6601fd00ff0932b7339e24def875754c26447aef?cid=99f699c35c2d4667917d680d9134d27e,chill,3y4Uza6K58JXQ7RYya8ZI5
1592,0.48205628939620176,Nancy Wilson,(You Don't Know) How Glad I Am,,,4YkN3JlceD5n2aMqL1kFnH
1593,0.48204140942158163,Lewis Capaldi,Bruises - Guitar Acoustic,,pop,77IwQu0ItQ9ph6F9gDhMLk
1594,0.4820353116507628,Frank Sinatra,I've Got The World On A String - Remastered 2000,,,24C5ft0x93vqND1buSn8ZL
1595,0.48203210287021786,Alex Aiono,As You Need,,pop,1xYoq9LZiTmcRnZqXl7JhF
1596,0.4820214913777803,Next Town Down,Wonderin',https://p.scdn.co/mp3-preview/7ffddfdc043822504a864a7292d5f37fa556a238?cid=99f699c35c2d4667917d680d9134d27e,romance,5NNGCaIiQhvi00EfhUDdPv
1597,0.482018612856065,Francesco De Gregori,Rimmel,,,515XcapFOMtOOiGU31UqNp
1598,0.4819883340191025,City and Colour,The Girl,,,1IFRVS4t1olI0XG9RBWdKH
1599,0.4819719750251726,"Barrett Wilbert Weed, Katie Ladner, Alice Lee, Jessica Keenan Wynn, Elle McLemore",Beautiful,,,5s5RWM20nO50Ixe2et4uNu
1600,0.4818943670326623,Buena Vista Social Club,El Carretero,,,5mpmLk50TcKlmER9D688dh
1601,0.48188633781423656,Leonard Cohen,Suzanne,https://p.scdn.co/mp3-preview/637b849f30d743cd55a41b0ccc3af8d143ad9380?cid=99f699c35c2d4667917d680d9134d27e,chill,2L93TdW2GMue1H2zlkt30F
1602,0.4818761344848776,"Shawn Mendes, Camila Cabello",The Christmas Song (Shawn Mendes & Camila Cabello),,,0fwxmtpxpMmEMphmJbCAEx
1603,0.4818703491979335,Rufus Wainwright,Hallelujah,,,2u6fRGcaBhpI4uNBHpGv0b
1604,0.48178095566046397,Paul Simon,Slip Slidin' Away,,,0zb2kpEQMnqJPiLACKMiFM
1605,0.48177017654365883,John Prine,Clay Pigeons,https://p.scdn.co/mp3-preview/1ffd7740a6b08f907c6a677be0c62e62b4934d9a?cid=99f699c35c2d4667917d680d9134d27e,chill,5UDoMj8EIEXrQ4N0UR0nos
1606,0.48169651137413777,Orleans,Dance with Me,,,2GORop0i2cyx8C0A3JzL44
1607,0.4816947737475685,"Sean Dagher, Nils Brown, Michiel Schrey",Randy Dandy Oh,,,6Fv0O8eHNcWO1DmF0EMrRc
1608,0.4816736832894319,Ariana Grande,Winter Things,,holidays,1jhljxXlHw8K9rezXKrnow
1609,0.4816631989777567,Norah Jones,Feelin' The Same Way,,,3qQQtyCT1L9sA8bIOMJgB5
1610,0.4816472485691367,James Blunt,Goodbye My Lover,,,6gxycjJNMgmAyfzUXBN80P
1611,0.48163381503052843,Mitski,Strawberry Blond,,,3eGsNpXzcb1BDkfSJI54NY
1612,0.4816064709363191,Linda Ronstadt,Blue Bayou,,,3zxklD2EGecZre9MjEEvIU
1613,0.48159642625958843,Jimi Hendrix,Red House,,,3XxBSvDZKH5YvZZjTpn6eR
1614,0.4815854251878567,Dawes,When My Time Comes,,,6y9Jj7NVcBOCsnn9Ps2CPN
1615,0.4815458674813165,Banes World,You Say I'm in Love,,,5Ss6DqCldgTmIo6BekVOJT
1616,0.48153010507439875,Willamette Stone,Heart Like Yours,,,1ym2ZnNbIV6TB4YUjAl2Z5
1617,0.48152924107210165,"Hiatus Kaiyote, Q-Tip",Nakamarra (feat. Q-Tip) (feat. Q-Tip),,,12v5GBM74fB8WsHJPQRTIe
1618,0.48152199330062206,The Beatles,Till There Was You - Remastered 2009,,,0ESIjVxnDnCDaTPo6sStHm
1619,0.4815143793810308,Jerry Lee Lewis,Whole Lot of Shakin' Going On,,,6wO13Xb3EdHUNixFOEJ0KV
1620,0.48139077975163974,Andrey Azizov,More Than Friends,https://p.scdn.co/mp3-preview/94408e7e671a72d7e946187ccd246c2a5da427a0?cid=99f699c35c2d4667917d680d9134d27e,edm_dance,5JEnzGH3C2PnNnKZwjyLyJ
1621,0.4813553236517712,"Joji, Trippie Redd",R.I.P. (feat. Trippie Redd),,,4wJ8dJKBAxdDe5cUx8K779
1622,0.4813539341306141,The Barden Bellas,Party In The U.S.A.,,pop,1est72o2prNA80flC5ncoN
1623,0.48133323329033795,"Asha Bhosle, Mohammed Rafi",Yeh Munh Masoor Ki Dal,,,069MuiuTreH31D47LX0t6G
1624,0.4813186986517111,XXXTENTACION,ATTENTION!,,,0RjJSBBEolCDJ6wDiuVCmh
1625,0.481297099389099,98º,I Do (Cherish You),,,5FypLOLmX3qpjiZq8eUTTV
1626,0.48126063489395016,Israel Kamakawiwo'ole,Somewhere Over The Rainbow_What A Wonderful World,,,25U7raB3ZSszayTYClh4hF
1627,0.4812233611721808,"John Denver, The Muppets",We Wish You A Merry Christmas,,,2hg8QxxDob0JR3ahlUP8bp
1628,0.48118337041982046,Ben Rector,Love Like This,,,06JmNnH3iXKENNRKifqu0v
1629,0.4811743503487939,The Isley Brothers,Between the Sheets,,,3ApIYu95WxjzpQCnsLBbrv
1630,0.48113973263491,Rex Orange County,Untitled,,,3PbV3ocgAp3Xn0omGFC0cG
1631,0.4811110853456539,Chris Janson,Drunk Girl,,,1kFBLqkTuNKlspkJ1EOGjN
1632,0.48110243962699917,Van Morrison,Crazy Love - 2013 Remaster,,,2hjAc6x8EoSLhGxRNg8KEw
1633,0.4810759571470627,John Denver,Calypso,,,2eD5bmknmcojiCxoKpvVTI
1634,0.4810751308077174,Imran Khan,Bewafa,,,4FcknXDJ8yW2QYUl0cm6uJ
1635,0.48105339347472315,Rosana,Si tú no estas,,,7CX6W4Mf98wMgX0izqRpAl
1636,0.4810250694536176,Otis Redding,That's How Strong My Love Is,,,3p6keDkfLYYpuAdvv1Ktsh
1637,0.48101594073552273,Joni Mitchell,Coyote,,,5fdjxHzBILxMXRrbbOVupJ
1638,0.48096938757993307,James Ingram,I Don't Have the Heart,,,5In7xBveNACCRX2uWNoPuW
1639,0.48096316891866137,Maggie Lindemann,Couple of Kids,,,0aLJRIFLFZ0Tjr8XZb2uMX
1640,0.48095958576110426,slenderbodies,anemone,,,1MD2yGSeBRALkMui1fZ05P
1641,0.4809285120220171,"Stan Getz, Luiz Bonfá",Só Danço Samba,,,5je0CDv1Z1hT82Nek1Fjhl
1642,0.4809055282468983,David Gray,This Year's Love,,,1dQOMZz9SkT7ig0w65lQWC
1643,0.4808569049576658,The Doors,Love Street,,,5Q2Im8o4RthlAMkvUMYwGj
1644,0.4807912785137274,The Troggs,Wild Thing,,,7jGzYUZ2Bgg8BDfYlQRfn8
1645,0.48076939270802144,The Doors,The Crystal Ship,,,0gWvVB4bGvADocoPMEDy3K
1646,0.48074923072833403,Crystal Gayle,Don't It Make My Brown Eyes Blue,,,7Jpclr7tZ6aQXjoKzWXUJV
1647,0.48074359304800357,Charles Aznavour,Venecia sin ti - Que c'est triste Venise,,,4z3HhHDG9CK5sUtFduNKl3
1648,0.4807217796106999,Pandora,Cómo Te Va Mi Amor,,,6Vy53iriyX8Vqx0V68Jzn2
1649,0.4807073403041431,Michael Bublé,Me and Mrs. Jones,,,30cwzvmxhBPdlD1g9efF0k
1650,0.4807057837910686,"Lea Salonga, Harvey Fierstein, Matthew Wilder, James Hong, Jerry Tondo","A Girl Worth Fighting For - From ""Mulan""/Soundtrack",,,3wjgPeXocinhLyPL37p70e
1651,0.480613922828974,Eden Project,Crazy in Love,,,5iJS04ZXjMkQZ5nS0PsIeY
1652,0.4805539772447136,The Avett Brothers,I Wish I Was,,,1nMlHxWuPc5P9Y5nGvenlj
1653,0.4805517842768346,The Beatles,Good Day Sunshine - Remastered 2009,,,7HTH1ppjkkOe7RLoBDKXYJ
1654,0.4805421781668036,Auli'i Cravalho,How Far I'll Go - Reprise,,,32pqqCrnIC5O5iE9c218PJ
1655,0.4805167495636666,Love,Everybody's Gotta Live,,,59fvJNbJvUZ340IDUsFqxx
1656,0.48049841837642354,Mac Miller,ROS,,,388jD8ko9cvFM9cd9TYDrl
1657,0.4804954780256452,The Fray,Never Say Never,,,57uX2vR9j9DNiANDYfXw1i
1658,0.4804911694916747,"Billy Lemos, Omar Apollo, Maxwell Young",12:34 AM,,,16iNVfWKKZPDjctIcd0KMn
1659,0.4804875203903552,Westlife,More than Words,,,3nCssYiRNgdyN894QW4uT1
1660,0.48047099297536966,The Mountain Goats,No Children,,,5cxnSTLzGD1t9xcdmJYFVB
1661,0.4804577734488505,Novos Baianos,Mistério do Planeta,,,3TAMiM8XFmU9vFd333pgRh
1662,0.48045013527279595,Tom Jones,What's New Pussycat?,,,4HjwGX3pJKJTeOSDpT6GCo
1663,0.48043473781392515,Vicente Fernández,Para Siempre,,,0uyVgmoXDbwS1ubv8AurVZ
1664,0.48039956635716413,Adele,Turning Tables,,,4oy98QoABnGKpvapDkI525
1665,0.4803924228666394,Dorothy Moore,Misty Blue,,,20JcxdRw8gvqTY1EEpYxHb
1666,0.48038139901431826,Eartha Kitt,Santa Baby,https://p.scdn.co/mp3-preview/ae2669212592e2bd70be8ad89c7169a7a9bacfc9?cid=99f699c35c2d4667917d680d9134d27e,holidays,1vZKP9XURuqMp1SpXGnoyb
1667,0.4803757757584854,Paul McCartney,Great Day,,chill,6QP9DFKvDjegtwz2HQZFL7
1668,0.4803574763076836,Nat King Cole,Perfidia,,,3QQl3tSiEooVLQvC8IT5EE
1669,0.4803515929168524,Post Malone,Cold,,,1QWmKmqhv5zcsS3v45FNl0
